,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,lam11,lam12,lam13,lam14,lam15,lam16,lam17,lam18,lam22,lam23,lam24,lam25,lam26,lam27,lam28,lam33,lam34,lam35,lam36,lam37,lam38,lam44,lam45,lam46,lam47,lam48,lam55,lam56,lam57,lam58,lam66,lam67,lam68,lam77,lam78,lam88
176,0.0012289524376792376,0.0001391630648497349,5.376666914846664e-07,1.2289524376792375e-05,0.0010840892145873118,0.001041846757513255,1.3551115182341397e-08,1.0840892145873117e-05,-5.094925729619234e-06,-2.764823476454281e-07,-4.458060013416829e-09,-1.0189851459238467e-07,1.5101541904848614e-05,1.3824117382271402e-05,1.8876927381060766e-10,1.5101541904848614e-07,2.7143108997563004e-09,-1.2096102709487477e-10,-2.76482347645428e-09,-6.00367885676739e-08,-1.3571554498781502e-07,-7.504598570959239e-13,-6.003678856767392e-10,-9.752006279349314e-13,-4.4580600134168295e-11,6.606924583371267e-09,6.048051354743738e-09,8.258655729214083e-14,6.606924583371267e-11,-5.094925729619234e-10,1.5101541904848612e-07,1.3824117382271402e-07,1.887692738106076e-12,1.5101541904848613e-09,-1.1000991096384307e-06,3.0018394283836954e-06,-2.7502477740960763e-11,-2.2001982192768613e-08,6.785777249390749e-06,3.7522992854796185e-11,3.001839428383695e-08,-1.7189048588100477e-16,-2.7502477740960767e-13,-1.1000991096384307e-10
177,0.0012158058912480026,0.00013929187908356185,5.319150774210011e-07,1.2158058912480025e-05,0.0010812331586736899,0.0010354060458219077,1.3515414483421122e-08,1.0812331586736898e-05,-5.012222202507926e-06,-2.7536644011951583e-07,-4.385694427194435e-09,-1.0024444405015852e-07,1.5082570144745327e-05,1.376832200597579e-05,1.8853212680931658e-10,1.5082570144745328e-07,2.6929146397502485e-09,-1.2047281755228817e-10,-2.753664401195158e-09,-5.985089761855241e-08,-1.3464573198751244e-07,-7.48136220231905e-13,-5.985089761855241e-10,-9.593706559487826e-13,-4.385694427194435e-11,6.5986244383260805e-09,6.0236408776144085e-09,8.2482805479076e-14,6.598624438326081e-11,-5.012222202507926e-10,1.5082570144745328e-07,1.376832200597579e-07,1.8853212680931657e-12,1.5082570144745326e-09,-1.0914272929411014e-06,2.99254488092762e-06,-2.7285682323527536e-11,-2.182854585882203e-08,6.73228659937562e-06,3.740681101159525e-11,2.9925448809276204e-08,-1.705355145220471e-16,-2.728568232352754e-13,-1.0914272929411014e-10
178,0.0024375252233761603,0.0001248688233544062,1.06641728522707e-06,2.43752522337616e-05,0.0013333969851722755,0.001756558832279691,1.6667462314653445e-08,1.3333969851722755e-05,-1.5820996239812827e-05,-3.5594107947610234e-07,-1.3843371709836224e-08,-3.1641992479625656e-07,1.590707598988068e-05,1.7797053973805117e-05,1.9883844987350848e-10,1.590707598988068e-07,5.050599437652369e-09,-1.557242222707948e-10,-3.5594107947610235e-09,-6.888114542578671e-08,-2.5252997188261844e-07,-8.610143178223339e-13,-6.888114542578671e-10,-3.0282375615266736e-12,-1.3843371709836222e-10,6.959345745572797e-09,7.78621111353974e-09,8.699182181965995e-14,6.959345745572797e-11,-1.5820996239812826e-09,1.5907075989880679e-07,1.7797053973805117e-07,1.9883844987350848e-12,1.5907075989880678e-09,-2.0469873016390936e-06,3.4440572712893358e-06,-5.117468254097734e-11,-4.0939746032781875e-08,1.262649859413092e-05,4.3050715891116687e-11,3.4440572712893355e-08,-3.198417658811084e-16,-5.117468254097735e-13,-2.0469873016390938e-10
179,0.002420581469857905,0.00012510857453365903,1.0590043930628332e-06,2.4205814698579045e-05,0.0013301144314594223,0.0017445712733170488,1.662643039324278e-08,1.3301144314594224e-05,-1.562524008520024e-05,-3.552987629500261e-07,-1.3672085074550207e-08,-3.1250480170400473e-07,1.590902090610465e-05,1.7764938147501305e-05,1.9886276132630813e-10,1.590902090610465e-07,5.013390525823928e-09,-1.554432087906364e-10,-3.552987629500261e-09,-6.890866818230641e-08,-2.506695262911964e-07,-8.6135835227883e-13,-6.89086681823064e-10,-2.9907686100578573e-12,-1.3672085074550207e-10,6.960196646420784e-09,7.77216043953182e-09,8.70024580802598e-14,6.960196646420785e-11,-1.5625240085200237e-09,1.5909020906104648e-07,1.7764938147501304e-07,1.988627613263081e-12,1.5909020906104648e-09,-2.0319066818115134e-06,3.44543340911532e-06,-5.0797667045287834e-11,-4.063813363623027e-08,1.2533476314559817e-05,4.3067917613941495e-11,3.44543340911532e-08,-3.1748541903304896e-16,-5.079766704528783e-13,-2.0319066818115134e-10
180,0.0005113854443694024,8.280631241271731e-05,2.2373113191161352e-07,5.1138544436940235e-06,0.004423591784345556,0.003859684379364135,5.5294897304319446e-08,4.4235917843455555e-05,-1.7112185400848578e-06,-1.2074895507052144e-07,-1.4973162225742505e-09,-3.422437080169716e-08,8.890005958164205e-06,6.037447753526072e-06,1.1112507447705257e-10,8.890005958164206e-08,5.7632344475299365e-09,-5.282766784335313e-11,-1.2074895507052143e-09,-1.1192629148813586e-08,-2.881617223764968e-07,-1.3990786436016982e-13,-1.1192629148813585e-10,-3.2753792368811725e-13,-1.4973162225742505e-11,3.889377606696839e-09,2.6413833921676564e-09,4.861722008371049e-14,3.8893776066968397e-11,-1.7112185400848576e-10,8.890005958164205e-08,6.037447753526072e-08,1.1112507447705256e-12,8.890005958164205e-10,-1.7642947422228403e-05,5.596314574406794e-07,-4.4107368555571005e-10,-3.5285894844456804e-07,1.4408086118824838e-05,6.99539321800849e-12,5.596314574406792e-09,-2.7567105347231876e-15,-4.4107368555571e-12,-1.76429474222284e-09
181,0.0005080421026642711,8.296568118060482e-05,2.2226841991561858e-07,5.08042102664271e-06,0.0044232734785872715,0.0038517159409697595,5.5290918482340896e-08,4.423273478587272e-05,-1.6983772522740113e-06,-1.2103468883905657e-07,-1.48608009573976e-09,-3.396754504548023e-08,8.90330475148188e-06,6.051734441952828e-06,1.112913093935235e-10,8.90330475148188e-08,5.761990432167537e-09,-5.295267636708725e-11,-1.2103468883905655e-09,-1.1826549546296244e-08,-2.880995216083768e-07,-1.4783186932870306e-13,-1.1826549546296245e-10,-3.250800209430724e-13,-1.48608009573976e-11,3.895195828773323e-09,2.647633818354362e-09,4.868994785966653e-14,3.895195828773323e-11,-1.6983772522740113e-10,8.90330475148188e-08,6.051734441952827e-08,1.1129130939352349e-12,8.90330475148188e-10,-1.7639139127106782e-05,5.913274773148123e-07,-4.409784781776696e-10,-3.5278278254213565e-07,1.4404976080418839e-05,7.391593466435152e-12,5.913274773148122e-09,-2.7561154886104345e-15,-4.409784781776695e-12,-1.7639139127106783e-09
182,0.0007452916286974649,7.039297742850528e-05,3.2606508755514087e-07,7.452916286974648e-06,0.004394283957326795,0.004480351128574736,5.4928549466584936e-08,4.394283957326795e-05,-2.6335373559757438e-06,-9.44621545553008e-08,-2.3043451864787758e-09,-5.267074711951487e-08,7.965943863725665e-06,4.72310772776504e-06,9.95742982965708e-11,7.965943863725665e-08,5.649441436318827e-09,-4.1327192617944096e-11,-9.44621545553008e-10,3.78103813388027e-08,-2.8247207181594134e-07,4.726297667350338e-13,3.7810381338802703e-10,-5.040755095422321e-13,-2.3043451864787756e-11,3.4851004403799776e-09,2.0663596308972044e-09,4.356375550474972e-14,3.4851004403799776e-11,-2.6335373559757437e-10,7.965943863725663e-08,4.7231077277650395e-08,9.957429829657078e-13,7.965943863725663e-10,-1.7294593710073743e-05,-1.890519066940135e-06,-4.3236484275184357e-10,-3.458918742014749e-07,1.4123603590797064e-05,-2.363148833675169e-11,-1.890519066940135e-08,-2.702280267199022e-15,-4.323648427518436e-12,-1.7294593710073743e-09
183,0.0007426740624210983,7.054927170810486e-05,3.2491990230923044e-07,7.426740624210982e-06,0.004395321366793178,0.004472536414594758,5.494151708491473e-08,4.395321366793178e-05,-2.623166021595826e-06,-9.483499676468681e-08,-2.2952702688963477e-09,-5.246332043191652e-08,7.975951668150243e-06,4.7417498382343406e-06,9.969939585187804e-11,7.975951668150243e-08,5.653443568052734e-09,-4.1490311084550475e-11,-9.48349967646868e-10,3.721281787580251e-08,-2.826721784026367e-07,4.651602234475314e-13,3.721281787580251e-10,-5.02090371321076e-13,-2.2952702688963477e-11,3.4894788548157317e-09,2.074515554227524e-09,4.361848568519664e-14,3.4894788548157315e-11,-2.623166021595826e-10,7.975951668150243e-08,4.74174983823434e-08,9.969939585187804e-13,7.975951668150244e-10,-1.7306845406651592e-05,-1.8606408937901255e-06,-4.3267113516628983e-10,-3.461369081330319e-07,1.4133608920131831e-05,-2.3258011172376566e-11,-1.8606408937901254e-08,-2.7041945947893113e-15,-4.326711351662897e-12,-1.7306845406651591e-09
188,0.00037460806854625663,8.183185746289195e-05,1.6389102998898725e-07,3.7460806854625657e-06,0.004770659670146729,0.003908407126855403,5.96332458768341e-08,4.770659670146728e-05,-1.487719057042641e-06,-1.4622715041393785e-07,-1.3017541749123109e-09,-2.975438114085282e-08,1.0865409342425231e-05,7.311357520696892e-06,1.3581761678031537e-10,1.0865409342425231e-07,7.106693230062636e-09,-6.39743783060978e-11,-1.4622715041393785e-09,-9.70924548239892e-09,-3.553346615031318e-07,-1.213655685299865e-13,-9.709245482398921e-11,-2.8475872576206797e-13,-1.3017541749123108e-11,4.753616587311038e-09,3.1987189153048902e-09,5.942020734138797e-14,4.753616587311038e-11,-1.487719057042641e-10,1.086540934242523e-07,7.311357520696892e-08,1.3581761678031536e-12,1.086540934242523e-09,-2.5285540381133405e-05,4.85462274119946e-07,-6.321385095283351e-10,-5.057108076226681e-07,1.7766733075156587e-05,6.068278426499324e-12,4.854622741199461e-09,-3.9508656845520945e-15,-6.321385095283351e-12,-2.5285540381133405e-09
189,0.00036509084532097163,8.22927737493263e-05,1.5972724482792507e-07,3.650908453209716e-06,0.004769950687363376,0.0038853613125336855,5.962438359204219e-08,4.7699506873633755e-05,-1.4458470893439587e-06,-1.4719218582775262e-07,-1.265116203175964e-09,-2.8916941786879177e-08,1.091577810633433e-05,7.359609291387631e-06,1.3644722632917913e-10,1.0915778106334331e-07,7.103525256611614e-09,-6.439658129964177e-11,-1.4719218582775263e-09,-1.2148590992880167e-08,-3.551762628305807e-07,-1.5185738741100208e-13,-1.2148590992880166e-10,-2.7674416944474207e-13,-1.2651162031759638e-11,4.7756529215212694e-09,3.219829064982088e-09,5.969566151901587e-14,4.7756529215212696e-11,-1.4458470893439587e-10,1.091577810633433e-07,7.359609291387631e-08,1.3644722632917912e-12,1.091577810633433e-09,-2.5274268764640472e-05,6.074295496440083e-07,-6.318567191160117e-10,-5.054853752928094e-07,1.775881314152903e-05,7.592869370550102e-12,6.074295496440083e-09,-3.949104494475073e-15,-6.318567191160118e-12,-2.527426876464047e-09
190,0.0006544510731775624,6.640245115183044e-05,2.863223445151835e-07,6.544510731775624e-06,0.004702476441633083,0.004679877442408479,5.878095552041353e-08,4.7024764416330835e-05,-2.762506329098082e-06,-1.0660490103291811e-07,-2.417193037960822e-09,-5.525012658196164e-08,9.416426074200608e-06,5.330245051645905e-06,1.177053259275076e-10,9.416426074200608e-08,6.806316600283915e-09,-4.6639644201901677e-11,-1.066049010329181e-09,7.00246289711678e-08,-3.403158300141957e-07,8.753078621395975e-13,7.00246289711678e-10,-5.287609770539297e-13,-2.4171930379608216e-11,4.1196864074627655e-09,2.3319822100950838e-09,5.149608009328457e-14,4.1196864074627656e-11,-2.762506329098082e-10,9.416426074200606e-08,5.330245051645905e-08,1.1770532592750758e-12,9.416426074200606e-10,-2.4216803465673263e-05,-3.5012314485583897e-06,-6.054200866418315e-10,-4.843360693134652e-07,1.7015791500709784e-05,-4.376539310697987e-11,-3.50123144855839e-08,-3.783875541511447e-15,-6.054200866418315e-12,-2.421680346567326e-09
191,0.0006474935496397226,6.684461441664346e-05,2.8327842796737864e-07,6.474935496397226e-06,0.004706949407970341,0.004657769279167827,5.883686759962926e-08,4.706949407970341e-05,-2.7307994630613714e-06,-1.0789933131965306e-07,-2.3894495301786996e-09,-5.461598926122742e-08,9.45022712191976e-06,5.394966565982653e-06,1.1812783902399698e-10,9.450227121919759e-08,6.825757458611299e-09,-4.720595745234821e-11,-1.0789933131965304e-09,6.78765209478458e-08,-3.412878729305649e-07,8.484565118480724e-13,6.787652094784581e-10,-5.226920847265905e-13,-2.3894495301786996e-11,4.134474365839894e-09,2.3602978726174104e-09,5.168092957299867e-14,4.134474365839894e-11,-2.730799463061371e-10,9.450227121919758e-08,5.3949665659826515e-08,1.1812783902399696e-12,9.450227121919759e-10,-2.4285973836810364e-05,-3.39382604739229e-06,-6.07149345920259e-10,-4.857194767362073e-07,1.7064393646528244e-05,-4.2422825592403616e-11,-3.39382604739229e-08,-3.794683412001619e-15,-6.071493459202591e-12,-2.4285973836810364e-09
196,0.0008575962348388271,9.1416730718522e-05,3.751983527419868e-07,8.57596234838827e-06,0.003501388500869187,0.003429163464073901,4.376735626086484e-08,3.501388500869187e-05,-3.3684588252545805e-06,-1.510653254473729e-07,-2.947401472097758e-09,-6.736917650509161e-08,1.025605975565343e-05,7.553266272368644e-06,1.2820074694566786e-10,1.025605975565343e-07,6.069087766131726e-09,-6.609107988322562e-11,-1.5106532544737287e-09,-3.869560198472754e-08,-3.034543883065863e-07,-4.836950248090943e-13,-3.8695601984727545e-10,-6.447440720213844e-13,-2.9474014720977575e-11,4.487026143098375e-09,3.3045539941612813e-09,5.608782678872968e-14,4.487026143098375e-11,-3.36845882525458e-10,1.0256059755653427e-07,7.553266272368643e-08,1.2820074694566783e-12,1.0256059755653427e-09,-1.1867524877653971e-05,1.9347800992363773e-06,-2.966881219413493e-10,-2.3735049755307945e-07,1.5172719415329312e-05,2.4184751240454712e-11,1.934780099236377e-08,-1.854300762133433e-15,-2.966881219413493e-12,-1.1867524877653972e-09
197,0.0008511188222335932,9.167636994761472e-05,3.72364484727197e-07,8.511188222335931e-06,0.0034997138554514625,0.0034161815026192643,4.374642319314328e-08,3.4997138554514627e-05,-3.3360838732042522e-06,-1.5153727585779446e-07,-2.9190733890537206e-09,-6.672167746408504e-08,1.0277069915699949e-05,7.576863792889723e-06,1.2846337394624935e-10,1.0277069915699948e-07,6.060383753634685e-09,-6.629755818778507e-11,-1.5153727585779444e-09,-3.953776972931703e-08,-3.0301918768173424e-07,-4.942221216164628e-13,-3.9537769729317033e-10,-6.385473038555013e-13,-2.91907338905372e-11,4.496218088118727e-09,3.3148779093892533e-09,5.620272610148408e-14,4.496218088118727e-11,-3.336083873204252e-10,1.0277069915699947e-07,7.576863792889721e-08,1.2846337394624934e-12,1.0277069915699948e-09,-1.1850505007646408e-05,1.9768884864658516e-06,-2.962626251911602e-10,-2.3701010015292817e-07,1.515095938408671e-05,2.4711106080823142e-11,1.9768884864658514e-08,-1.8516414074447513e-15,-2.962626251911602e-12,-1.185050500764641e-09
198,0.00101171491316502,8.485000271625264e-05,4.426252745096963e-07,1.0117149131650202e-05,0.0035310899541937746,0.003757499864187368,4.413862442742218e-08,3.531089954193775e-05,-4.159730045233855e-06,-1.3732187101086105e-07,-3.639763789579624e-09,-8.319460090467712e-08,9.740534983602548e-06,6.866093550543051e-06,1.2175668729503184e-10,9.740534983602548e-08,6.224849538849941e-09,-6.00783185672517e-11,-1.3732187101086102e-09,-1.6718557065268352e-08,-3.1124247694249706e-07,-2.089819633158544e-13,-1.671855706526835e-10,-7.961983289705426e-13,-3.639763789579623e-11,4.261484055326114e-09,3.003915928362585e-09,5.3268550691576425e-14,4.261484055326114e-11,-4.1597300452338557e-10,9.740534983602548e-08,6.866093550543051e-08,1.2175668729503184e-12,9.740534983602547e-10,-1.2172102234903014e-05,8.359278532634177e-07,-3.0430255587257533e-10,-2.4344204469806025e-07,1.5562123847124848e-05,1.044909816579272e-11,8.359278532634176e-09,-1.901890974203596e-15,-3.0430255587257535e-12,-1.2172102234903013e-09
199,0.001005822685666901,8.511641348176016e-05,4.4004742497926914e-07,1.0058226856669008e-05,0.0035303547060060243,0.0037441793259119925,4.41294338250753e-08,3.530354706006024e-05,-4.128858275324784e-06,-1.3794295578889163e-07,-3.612750990909186e-09,-8.257716550649569e-08,9.760683779352434e-06,6.8971477894445805e-06,1.2200854724190542e-10,9.760683779352435e-08,6.220961909410837e-09,-6.035004315764007e-11,-1.379429557888916e-09,-1.7629563810231926e-08,-3.1104809547054183e-07,-2.2036954762789906e-13,-1.7629563810231927e-10,-7.902892792613843e-13,-3.612750990909186e-11,4.2702991534666905e-09,3.0175021578820037e-09,5.337873941833363e-14,4.2702991534666904e-11,-4.128858275324784e-10,9.760683779352435e-08,6.897147789444579e-08,1.2200854724190544e-12,9.760683779352436e-10,-1.2164500344658303e-05,8.814781905115963e-07,-3.041125086164575e-10,-2.4329000689316604e-07,1.555240477352709e-05,1.1018477381394953e-11,8.814781905115965e-09,-1.9007031788528595e-15,-3.0411250861645754e-12,-1.2164500344658303e-09
